"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003227081323","https://ae04.alicdn.com/kf/S93c08431bdbd45518a5c741074cd2da6a.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/310745710094.mp4","Lucky-Girls 1pcs Single Small Iron Foundation Brush Makeup Brushes For Foundation Brush BB Cream Powder Cosmetics Make Up Tool","USD 6.47","USD 3.49","46%","USD","7","USD 0.24","91","94.2%","https://s.click.aliexpress.com/e/_DdGfKEB",,,,,,
"1005004099823211","https://ae04.alicdn.com/kf/Sd7c8dab9222b49179e6f8701c16fadaeU.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100064702786.mp4","Zipper Makeup Bags Lipsticks Toilet Make Up Brush Bag 3D Flower Print Cosmetic Bag Vintage Style Women Pencil Case Makeup Pouch","USD 5.07","USD 3.29","35%","USD","7","USD 0.23","1030","95.4%","https://s.click.aliexpress.com/e/_DmnB63D",,,,,,
"1005001885734931","https://ae04.alicdn.com/kf/S0eb34640792a4d81b6ea1a7ac86e7499C.jpg",,"1Pcs Metal Makeup Sponge Holder Makeup Puff Rack Blender Storage Rack Sponge Drying Stand Holder Makeup Brushes Puff Drying Tool","USD 5.84","USD 3.45","41%","USD","8.0","USD 0.28","66","100.0%","https://s.click.aliexpress.com/e/_DDBhBkJ",,,,,,
"1005002868318526","https://ae04.alicdn.com/kf/Sdcdddaeda4424bbe8856e263c47005a8p.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/316360795209.mp4","DUcare Green Makeup Brushes Set 20Pcs Synthetic Hair Silicone Face Mask Brush Foundation Eyeshadows Brushes brochas maquillaje","USD 57.00","USD 21.09","63%","USD","8.0","USD 1.69","61","98.7%","https://s.click.aliexpress.com/e/_DBPEmUj",,,,,,
"1005003330022258","https://ae04.alicdn.com/kf/H577b15817de74a67b0d576b1cddbca79D.jpg",,"MyDestiny makeup brush-The Misty Bamboo Classial Eboy Series-10 pcs Luxurious ebony brushes&carefully chosen natural animal hair","USD 99.00","USD 79.20","20%","USD","8.0","USD 6.34","64","100.0%","https://s.click.aliexpress.com/e/_DFHHj3H",,,,,,
"4000558605630","https://ae04.alicdn.com/kf/H46255b5489a344c7ad9cc7bc929b690dB.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/278104890489.mp4","PU Leather Makeup Storage Holder Cosmetic Cup Case Box for Makeup Brush Pen","USD 4.99","USD 4.19","16%","USD","7","USD 0.29","57","90.0%","https://s.click.aliexpress.com/e/_DkRNdLz",,,,,,
"4000239910535","https://ae04.alicdn.com/kf/S9a7ce5f64a5945d0b3dedb850a02aa64N.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/238154739734.mp4","OVW 28pcs Set Professional Cosmetic Makeup Brushes Natural Goat Hair Horse Synthetic Weasel Mix Brush Kit Tools Face Eye Make up","USD 48.95","USD 27.90","43%","USD","7","USD 1.95","34","93.3%","https://s.click.aliexpress.com/e/_DmblW6r",,,,,,
"1005001278907574","https://ae04.alicdn.com/kf/Sd12490ff477b4593b4454c9245fc6f60k.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/310852830604.mp4","XINYAN Beginner Makeup Brush Set Blush Eyeshadow Concealer Lip Cosmetics Make up with Shiny Case Powder Foundation Beauty Tools","USD 7.63","USD 4.35","43%","USD","8.5","USD 0.37","44","97.5%","https://s.click.aliexpress.com/e/_DEXhlS7",,,,,,
"33025396725","https://ae04.alicdn.com/kf/Hff2f246c55d7407a8c0213abf7b66c9dS.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/310401574142.mp4","Anmor Single Synthetic Hair Eyeliner Brush Precise Eye Makeup Brushes for Daily or Professional Eye Make Up Winged Liner","USD 1.70","USD 1.70","0%","USD","8.5","USD 0.14","36","100.0%","https://s.click.aliexpress.com/e/_DDobKz9",,,,,,
"1005003579634641","https://ae04.alicdn.com/kf/Se15614450eb84123b7c13755afb242e57.jpg",,"1pc Concealer Makeup Brushes Sponge Pointed Detail Eyeshadow Make up Brush Cover up speckle Precision Double ended Beauty tools","USD 2.63","USD 1.58","40%","USD","7","USD 0.11","28","100.0%","https://s.click.aliexpress.com/e/_DFyXtJd",,,,,,
