"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004782596571","https://ae04.alicdn.com/kf/S125c21d1d97449b9bf42fd093bf9026dr.jpg",,"1Pcs Multifunctional Double Ended Eyeshadow Nose Shadow Eye Shadow Makeup Cosmetic Brush Tools Makeup Beauty Brush","USD 1.35","USD 0.67","50%","USD","7","USD 0.05","187","93.9%","https://s.click.aliexpress.com/e/_DEsjvqT",,,,,,
"1005003311022358","https://ae04.alicdn.com/kf/Sc2efe4902b114891a6d80c066b73e831K.jpg",,"PU Leather Makeup Storage Holder Cosmetic Cup Case Box for Makeup Brush Pen PU Leather Travel Makeup Brushes Holder Storage","USD 5.83","USD 3.61","38%","USD","7","USD 0.25","342","94.6%","https://s.click.aliexpress.com/e/_DFDVpRH",,,,,,
"1005004132919707","https://ae04.alicdn.com/kf/S164701c68aa247e6b417e240422d98c9k.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100117804289.mp4","10/50/100Pcs sponge cosmetic puff bulk Beauty Egg Set Water Drop Puff Makeup Egg Super Soft make up blender wholesale","USD 13.45","USD 6.72","50%","USD","12.0","USD 0.81","180","96.8%","https://s.click.aliexpress.com/e/_Dm3vUYL",,,,,,
"1005003408067042","https://ae04.alicdn.com/kf/Hbed1236f9f1841cda0cae452d15b0b4fh.jpg",,"2/3pcs Reusable Makeup Remover Pads Cotton Wipes Microfiber Make Up Removal Sponge Cotton Cleaning Pads Tool ULTRA SOFT Touch","USD 1.00","USD 0.72","28%","USD","7","USD 0.05","38","95.6%","https://s.click.aliexpress.com/e/_Dd7pzfV",,,,,,
"1005004845754647","https://ae04.alicdn.com/kf/Sae8452d8ce5949189ce16046ebe842e8S.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100093115389.mp4","Makeup Sponge Cosmetic Puff For Foundation Concealer Cream Soft Powder Makeup Sponge Puff  Blinder Make-Up Accessorie","USD 3.58","USD 1.79","50%","USD","13.0","USD 0.23","352","95.6%","https://s.click.aliexpress.com/e/_DessgTD",,,,,,
"1005004410382630","https://ae04.alicdn.com/kf/Sab8151640fc94a529f963ac8209b90c9P.jpg",,"Face Mask Brush Foundation Applicator BB Cream Blender Concealer Brush Flat Soft Hair Skin Care Beauty Cosmetic Makeup Tools","USD 5.20","USD 2.18","58%","USD","7","USD 0.15","116","100.0%","https://s.click.aliexpress.com/e/_DCy36ir",,,,,,
"1005002139630941","https://ae04.alicdn.com/kf/H6ab037c2a9bd4fdfb8d34a879d9ed170q.jpg",,"8pcs Sailor Moon Makeup Brushes Set Crystal Metal Powder Eyeshadow Blending Wand Brush Set Cosmetic Brushes Kit","USD 19.49","USD 10.91","44%","USD","8.0","USD 0.87","22","93.3%","https://s.click.aliexpress.com/e/_DFDZOEJ",,,,,,
"1005003796397716","https://ae04.alicdn.com/kf/S7cb70067104042d0bd335d4a9c26904eK.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/345690811179.mp4","New Loose Powder  Brush Makeup Brush Oversized Single Foundation Blush Soft Hair Beauty Tool","USD 3.85","USD 1.85","52%","USD","7","USD 0.13","49","100.0%","https://s.click.aliexpress.com/e/_Dcjfa1d",,,,,,
"1005004379767519","https://ae04.alicdn.com/kf/S28df1c373331471ea713f0e32ac13d8bJ.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100066996036.mp4","New Beauty Egg Makeup Blender Cosmetic Puff Makeup Sponge Cushion Foundation Powder Sponge Beauty Tool Women Make Up Accessories","USD 2.56","USD 2.05","20%","USD","8.0","USD 0.16","221","94.8%","https://s.click.aliexpress.com/e/_DdvKwl5",,,,,,
"1005002628599295","https://ae04.alicdn.com/kf/H317477ec3eb6401c8e8255942b531414b.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/310462459139.mp4","20/50Pcs Medium Makeup Sponge Soft Concealer Smooth Cosmetic Powder Puff Water Drop Shape Mixed Make Up Blender Accessories Tool","USD 13.57","USD 9.50","30%","USD","8.0","USD 0.76","30","100.0%","https://s.click.aliexpress.com/e/_DeutLNt",,,,,,
