"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"32958801626","https://ae04.alicdn.com/kf/HTB1tMy2X6LuK1Rjy0Fhq6xpdFXak.jpg",,"Black Eyebrow Tweezers Stainless Steel Slant Tip Hair Removal Makeup Tool Kit Eyelashes Extension  Double Eyelid  Application","USD 1.86","USD 1.23","34%","USD","15.0","USD 0.18","2158","96.2%","https://s.click.aliexpress.com/e/_DFBKRqj",,,,,,
"1005003709702582","https://ae04.alicdn.com/kf/Sf08fced242ee48ee9b6eca9b7daa82d5h.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100086069157.mp4","60/150/180ml Nail Refillable Bottles Empty Pump Bottle Dispenser Nail Art Polish Remover Cleaner Makeup Bottle Manicure Tool","USD 2.10","USD 0.94","55%","USD","8.0","USD 0.08","2911","93.7%","https://s.click.aliexpress.com/e/_DEdWpzt",,,,,,
"1005004304418875","https://ae04.alicdn.com/kf/S177349597a47450ab71d6f5e71c15633s.jpg",,"12 Pcs Triangle  Pure Color with Strap Soft Makeup Puff for Loose  Concealer Body  Shadow Contouring","USD 1.50","USD 1.12","25%","USD","7","USD 0.08","35","100.0%","https://s.click.aliexpress.com/e/_DnLfAz9",,,,,,
"1005003340785932","https://ae04.alicdn.com/kf/Hff0bb157846b4c98929d93b2a2154ac2w.jpg",,"New 2 Colors Eyelash Glue Remover Cotton Wipes UV Gel Nail Tips Polish Remover Cleaner Lint-Free Paper Pad Lash Makeup Tools","USD 2.49","USD 1.49","40%","USD","7","USD 0.10","2673","98.1%","https://s.click.aliexpress.com/e/_DdgPczd",,,,,,
"1005003662194278","https://ae04.alicdn.com/kf/H93bbc33e31d84d3aa604329ddef8b133N.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/339641988643.mp4","Makeup Brushes Portable Double-Headed Eyeshadow Nose Highlight Concealer Detail Blending Eyebrow Lip Makeup Brush Cosmetic Tools","USD 6.20","USD 4.53","27%","USD","10.5","USD 0.48","136","98.2%","https://s.click.aliexpress.com/e/_DCQNxNt",,,,,,
"1005005072251642","https://ae04.alicdn.com/kf/Scee190fc74c4480eb0d9c35259ba175cF.jpg",,"4Pc/Bag Makeup Sponge Powder Puff Dry and Wet Combined Beauty Cosmetic Ball Foundation Powder Puff Bevel Cut Make Up Sponge Tool","USD 5.98","USD 2.39","60%","USD","7","USD 0.17","141","100.0%","https://s.click.aliexpress.com/e/_DBxGI5V",,,,,,
"1005001773611033","https://ae04.alicdn.com/kf/Hb97f6900c65a4f3f8ef81eacd429fdfdp.png",,"1pcs Makeup Sponge Holder Display Cosmetic Puff Holder Make up Egg Powder Puff Bracket Alloy Drying Rack","USD 3.10","USD 2.01","35%","USD","7","USD 0.14","237","100.0%","https://s.click.aliexpress.com/e/_DEDkZ8B",,,,,,
"1005003615663267","https://ae04.alicdn.com/kf/H3daa1ace97ff4438835536405e6d10dfi.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/342004021475.mp4","Hunmui Face Primer Pore Base Gel Cream Magical Perfecting Base Face Primer Under Shrink Cream Cream Personal Skin Care Cosmetic","USD 4.76","USD 4.05","15%","USD","7","USD 0.28","159","80.0%","https://s.click.aliexpress.com/e/_DC2dLun",,,,,,
"1005001870274008","https://ae04.alicdn.com/kf/Hc52eea9a15e7419fb9e2e97e7a2286caQ.jpg",,"10pcs Bamboofiber Makeup Remover Pads Reusable Puff Washable Cotton Pads Face Cleansing Towel Make-up Wipes Discs Healthy Skin","USD 6.57","USD 4.20","36%","USD","7","USD 0.29","777","95.1%","https://s.click.aliexpress.com/e/_DENLnof",,,,,,
"1005004655687389","https://ae04.alicdn.com/kf/S295f4b555bca4bc680a31a6c9da96286a.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100082439597.mp4","New 12 Colors Neon Pastels Eyeliner UV Light Fluorescent Eyeliner Creamy Eyeliner Glow In Dark Eye Liner Activated Makeup","USD 7.22","USD 3.83","47%","USD","9.0","USD 0.34","37","100.0%","https://s.click.aliexpress.com/e/_DkYhaXp",,,,,,
